"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-03","0.0",",,T",,,"-15.0",",,T","-13.0",",,T","-16.0",",,T",,,"180.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-04","0.0",",,T",,,"-14.0",",,T","-14.0",",,T","-16.0",",,T",,,"180.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-05","0.0",",,T",,,"-15.0",",,T","-14.0",",,T","-16.0",",,T",,,"177.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-06","0.0",",,T",,,"-17.0",",,T","-15.0",",,T","-18.0",",,T",,,"188.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-07","0.0",",,T",,,"-13.0",",,T","-8.0",",,T","-17.0",",,T",,,"190.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-08","0.0",",,T",,,"-8.0",",,T","-4.0",",,T","-12.0",",,T",,,"195.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-09","0.0",",,T",,,"-5.0",",,T","-2.0",",,T","-10.0",",,T",,,"203.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-10","2.5",",,T",,,"-1.0",",,T","0.0",",,T","-2.0",",,T",,,"203.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-11","7.6",",,T",,,"-3.0",",,T","0.0",",,T","-7.0",",,T",,,"203.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-12","5.1",",,T",,,"-12.0",",,T","-6.0",",,T","-17.0",",,T",,,"203.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-13","0.0",",,T",,,"-18.0",",,T","-15.0",",,T","-20.0",",,T",,,"200.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-14","0.0",",,T",,,"-19.0",",,T","-18.0",",,T","-21.0",",,T",,,"198.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-15","0.0",",,T",,,"-19.0",",,T","-18.0",",,T","-19.0",",,T",,,"200.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-16","0.0",",,T",,,"-19.0",",,T","-18.0",",,T","-20.0",",,T",,,"203.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-17","0.0",",,T",,,"-18.0",",,T","-17.0",",,T","-19.0",",,T",,,"208.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-18","0.0",",,T",,,"-14.0",",,T","-5.0",",,T","-17.0",",,T",,,"213.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-19","10.2",",,T",,,"-2.0",",,T","0.0",",,T","-5.0",",,T",,,"228.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-20","15.2",",,T",,,"-1.0",",,T","0.0",",,T","-1.0",",,T",,,"287.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-21","10.2",",,T",,,"-4.0",",,T","0.0",",,T","-9.0",",,T",,,"294.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-22","10.2",",,T",,,"-10.0",",,T","-7.0",",,T","-11.0",",,T",,,"294.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-23","0.0",",,T",,,"-9.0",",,T","0.0",",,T","-15.0",",,T",,,"292.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-24","0.0",",,T",,,"1.0",",,T","3.0",",,T","0.0",",,T",,,"292.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-25","45.7",",,T",,,"2.0",",,T","4.0",",,T","1.0",",,T",,,"360.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-26","91.4",",,T",,,"1.0",",,T","3.0",",,T","0.0",",,T",,,"348.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-27","20.3",",,T",,,"0.0",",,T","3.0",",,T","-2.0",",,T",,,"360.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-28","5.1",",,T",,,"2.0",",,T","5.0",",,T","0.0",",,T",,,"365.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-29","17.8",",,T",,,"2.0",",,T","4.0",",,T","1.0",",,T",,,"373.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-30","15.2",",,T",,,"4.0",",,T","8.0",",,T","2.0",",,T",,,"373.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2001-12-31","10.2",",,T",,,"2.0",",,T","3.0",",,T","1.0",",,T",,,"373.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-01","12.7",",,T",,,"1.0",",,T","2.0",",,T","0.0",",,T",,,"368.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-02","15.2",",,T",,,"0.0",",,T","0.0",",N,T","0.0",",N,T",,,"381.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-03","2.5",",,T",,,"0.0",",,T","1.0",",,T","0.0",",,T",,,"383.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-04","5.1",",,T",,,"1.0",",,T","2.0",",,T","-1.0",",,T",,,"388.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-05","22.9",",,T",,,"1.0",",,T","2.0",",,T","0.0",",,T",,,"414.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-06","40.6",",,T",,,"0.0",",,T","1.0",",,T","-2.0",",,T",,,"434.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-07","20.3",",,T",,,"-1.0",",,T","0.0",",,T","-2.0",",,T",,,"444.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-08","10.2",",,T",,,"0.0",",,T","0.0",",,T","-1.0",",,T",,,"515.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-09","27.9",",,T",,,"0.0",",,T","0.0",",,T","-1.0",",,T",,,"556.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-10","5.1",",,T",,,"-2.0",",,T","-1.0",",,T","-5.0",",,T",,,"541.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-11","0.0",",,T",,,"-4.0",",,T","-1.0",",,T","-6.0",",,T",,,"541.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-12","5.1",",,T",,,"0.0",",,T","0.0",",,T","-2.0",",,T",,,"541.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-13","7.6",",,T",,,"0.0",",,T","1.0",",,T","0.0",",,T",,,"546.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-14","15.2",",,T",,,"0.0",",,T","2.0",",,T","-1.0",",,T",,,"563.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-15","15.2",",,T",,,"0.0",",,T","2.0",",,T","-1.0",",,T",,,"579.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-16","5.1",",,T",,,"1.0",",,T","2.0",",,T","0.0",",,T",,,"584.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-17","10.2",",,T",,,"0.0",",,T","2.0",",,T","0.0",",,T",,,"596.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-18","0.0",",,T",,,"-1.0",",,T","0.0",",,T","-3.0",",,T",,,"599.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-19","0.0",",,T",,,"-6.0",",,T","-2.0",",,T","-8.0",",,T",,,"599.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-20","0.0",",,T",,,"-9.0",",,T","-6.0",",,T","-11.0",",,T",,,"596.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-21","0.0",",,T",,,"-8.0",",,T","-5.0",",,T","-11.0",",,T",,,"591.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-22","0.0",",,T",,,"-12.0",",,T","-10.0",",,T","-14.0",",,T",,,"591.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-23","0.0",",,T",,,"-15.0",",,T","-13.0",",,T","-16.0",",,T",,,"589.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-24","0.0",",,T",,,"-17.0",",,T","-16.0",",,T","-18.0",",,T",,,"584.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-25","0.0",",,T",,,"-14.0",",,T","-6.0",",,T","-19.0",",,T",,,"581.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-26","0.0",",,T",,,"-5.0",",,T","-3.0",",,T","-8.0",",,T",,,"581.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-27","12.7",",,T",,,"-2.0",",,T","0.0",",,T","-3.0",",,T",,,"594.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-28","12.7",",,T",,,"0.0",",,T","1.0",",,T","0.0",",,T",,,"607.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-29","7.6",",,T",,,"0.0",",,T","0.0",",,T","-3.0",",,T",,,"614.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-30","10.2",",,T",,,"-3.0",",,T","0.0",",,T","-6.0",",,T",,,"617.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-01-31","0.0",",,T",,,"0.0",",,T","0.0",",,T",,,,,"622.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-01","7.6",",,T",,,"-1.0",",,T","0.0",",,T","-2.0",",,T",,,"624.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-02","0.0",",,T",,,"0.0",",,T","0.0",",,T","-1.0",",,T",,,"622.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-03","10.2",",,T",,,"0.0",",,T","0.0",",,T","-2.0",",,T",,,"650.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-04","17.8",",,T",,,"-1.0",",,T","0.0",",,T","-3.0",",,T",,,"665.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-05","2.5",",,T",,,"-3.0",",,T","-2.0",",,T","-4.0",",,T",,,"665.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-06","0.0",",,T",,,"-4.0",",,T","-2.0",",,T","-7.0",",,T",,,"665.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-07","2.5",",,T",,,"-3.0",",,T","-2.0",",,T","-7.0",",,T",,,"668.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-08","0.0",",,T",,,"-4.0",",,T","-1.0",",,T","-8.0",",,T",,,"660.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-09","0.0",",,T",,,"-6.0",",,T","-2.0",",,T","-8.0",",,T",,,"657.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-10","0.0",",,T",,,"-1.0",",,T","0.0",",,T","-4.0",",,T",,,"668.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-11","12.7",",,T",,,"-4.0",",,T","0.0",",,T","-9.0",",,T",,,"690.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-12","5.1",",,T",,,"-3.0",",,T","0.0",",,T","-7.0",",,T",,,"706.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-13","10.2",",,T",,,"0.0",",,T","1.0",",,T","-3.0",",,T",,,"731.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-14","2.5",",,T",,,"-3.0",",,T","-1.0",",,T","-5.0",",,T",,,"708.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-15","2.5",",,T",,,"-5.0",",,T","-3.0",",,T","-7.0",",,T",,,"716.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-16","0.0",",,T",,,"-2.0",",,T","-1.0",",,T","-3.0",",,T",,,"718.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-17","7.6",",,T",,,"-4.0",",,T","-2.0",",,T","-6.0",",,T",,,"731.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-18","0.0",",,T",,,"-8.0",",,T","-5.0",",,T","-10.0",",,T",,,"731.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-19","0.0",",,T",,,"-11.0",",,T","-10.0",",,T","-13.0",",,T",,,"729.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-20","0.0",",,T",,,"-11.0",",,T","-6.0",",,T","-14.0",",,T",,,"723.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-21","0.0",",,T",,,"-4.0",",,T","-2.0",",,T","-7.0",",,T",,,"718.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-22","0.0",",,T",,,"-2.0",",,T","0.0",",,T","-3.0",",,T",,,"718.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-23","38.1",",,T",,,"-2.0",",,T","0.0",",,T","-3.0",",,T",,,"716.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-24","0.0",",,T",,,"0.0",",,T","1.0",",,T","-2.0",",,T",,,"713.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-25","10.2",",,T",,,"0.0",",,T","0.0",",,T","-2.0",",,T",,,"718.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-26","12.7",",,T",,,"-1.0",",,T","0.0",",,T","-3.0",",,T",,,"736.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-27","7.6",",,T",,,"0.0",",,T","0.0",",,T","-2.0",",,T",,,"749.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-02-28","5.1",",,T",,,"-1.0",",,T","0.0",",,T","-3.0",",,T",,,"726.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-01","5.1",",,T",,,"-3.0",",,T","-1.0",",,T","-5.0",",,T",,,"736.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-02","2.5",",,T",,,"-5.0",",,T","-2.0",",,T","-7.0",",,T",,,"739.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-03","0.0",",,T",,,"-8.0",",,T","-4.0",",,T","-10.0",",,T",,,"739.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-04","0.0",",,T",,,"-6.0",",,T","-3.0",",,T","-9.0",",,T",,,"736.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-05","0.0",",,T",,,"-10.0",",,T","-7.0",",,T","-12.0",",,T",,,"736.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-06","0.0",",,T",,,"-6.0",",,T","-1.0",",,T","-10.0",",,T",,,"736.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-07","0.0",",,T",,,"-6.0",",,T","-3.0",",,T","-8.0",",,T",,,"739.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-08","0.0",",,T",,,"-7.0",",,T","-3.0",",,T","-9.0",",,T",,,"736.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-09","0.0",",,T",,,"-9.0",",,T","-6.0",",,T","-11.0",",,T",,,"723.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-10","0.0",",,T",,,"-11.0",",,T","-6.0",",,T","-14.0",",,T",,,"718.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-11","0.0",",,T",,,"-10.0",",,T","-7.0",",,T","-12.0",",,T",,,"726.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-12","0.0",",,T",,,"-10.0",",,T","-6.0",",,T","-13.0",",,T",,,"726.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-13","0.0",",,T",,,"-7.0",",,T","-3.0",",,T","-10.0",",,T",,,"729.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-14","0.0",",,T",,,"-3.0",",,T","0.0",",,T","-7.0",",,T",,,"729.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-15","0.0",",,T",,,"-1.0",",,T","0.0",",,T","-3.0",",,T",,,"731.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-16","0.0",",,T",,,"-1.0",",,T","0.0",",,T","-3.0",",,T",,,"734.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-17","0.0",",,T",,,"-1.0",",,T","0.0",",,T","-2.0",",,T",,,"736.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-18","0.0",",,T",,,"-1.0",",,T","0.0",",,T","-3.0",",,T",,,"736.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-19","0.0",",,T",,,"-2.0",",,T","1.0",",,T","-4.0",",,T",,,"739.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-20","0.0",",,T",,,"-3.0",",,T","-1.0",",,T","-5.0",",,T",,,"744.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-21","0.0",",,T",,,"-4.0",",,T","0.0",",,T","-6.0",",,T",,,"746.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-22","0.0",",,T",,,"-3.0",",,T","0.0",",,T","-5.0",",,T",,,"749.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-23","0.0",",,T",,,"-1.0",",,T","0.0",",,T","-3.0",",,T",,,"756.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-24","0.0",",,T",,,"0.0",",,T","1.0",",,T","-1.0",",,T",,,"762.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-25","25.4",",,T",,,"-1.0",",,T","0.0",",,T","-2.0",",,T",,,"779.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-26","2.5",",,T",,,"-2.0",",,T","0.0",",,T","-4.0",",,T",,,"784.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-27","0.0",",,T",,,"-2.0",",,T","0.0",",,T","-5.0",",,T",,,"789.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-28","0.0",",,T",,,"-4.0",",,T","-1.0",",,T","-6.0",",,T",,,"789.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-29","0.0",",,T",,,"-7.0",",,T","-4.0",",,T","-11.0",",,T",,,"789.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-30","0.0",",,T",,,"-7.0",",,T","-3.0",",,T","-11.0",",,T",,,"789.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-03-31","0.0",",,T",,,"-4.0",",,T","-1.0",",,T","-7.0",",,T",,,"789.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-01","0.0",",,T",,,"-5.0",",,T","-1.0",",,T","-7.0",",,T",,,"789.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-02","0.0",",,T",,,"-4.0",",,T","0.0",",,T","-7.0",",,T",,,"789.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-03","0.0",",,T",,,"-3.0",",,T","0.0",",,T","-6.0",",,T",,,"784.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-04","0.0",",,T",,,"-2.0",",,T","2.0",",,T","-5.0",",,T",,,"782.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-05","0.0",",,T",,,"0.0",",,T","3.0",",,T","-2.0",",,T",,,"779.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-06","0.0",",,T",,,"0.0",",,T","3.0",",,T","-2.0",",,T",,,"779.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-07","0.0",",,T",,,"-1.0",",,T","1.0",",,T","-3.0",",,T",,,"774.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-08","0.0",",,T",,,"-2.0",",,T","0.0",",,T","-4.0",",,T",,,"774.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-09","0.0",",,T",,,"-4.0",",,T","0.0",",,T","-8.0",",,T",,,"774.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-10","0.0",",,T",,,"-7.0",",,T","-2.0",",,T","-11.0",",,T",,,"777.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-11","2.5",",,T",,,"-7.0",",,T","-2.0",",,T","-11.0",",,T",,,"777.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-12","0.0",",,T",,,"-4.0",",,T","0.0",",,T","-7.0",",,T",,,"777.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-13","0.0",",,T",,,"-1.0",",,T","1.0",",,T","-4.0",",,T",,,"779.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-14","0.0",",,T",,,"-2.0",",,T","1.0",",,T","-5.0",",,T",,,"777.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-15","0.0",",,T",,,"-2.0",",,T","0.0",",,T","-5.0",",,T",,,"774.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-16","0.0",",,T",,,"-1.0",",,T","0.0",",,T","-2.0",",,T",,,"774.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-17","5.1",",,T",,,"0.0",",,T","1.0",",,T","-1.0",",,T",,,"782.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-18","15.2",",,T",,,"0.0",",,T","1.0",",,T","0.0",",,T",,,"800.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-19","15.2",",,T",,,"0.0",",,T","3.0",",,T","-1.0",",,T",,,"815.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-20","10.2",",,T",,,"-1.0",",,T","2.0",",,T","-4.0",",,T",,,"817.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-21","0.0",",,T",,,"-1.0",",,T","1.0",",,T","-4.0",",,T",,,"817.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-22","0.0",",,T",,,"-1.0",",,T","3.0",",,T","-4.0",",,T",,,"815.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-23","0.0",",,T",,,"0.0",",,T","4.0",",,T","-3.0",",,T",,,"815.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-24","0.0",",,T",,,"0.0",",,T","5.0",",,T","-2.0",",,T",,,"817.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-25","0.0",",,T",,,"3.0",",,T","7.0",",,T","0.0",",,T",,,"815.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-26","0.0",",,T",,,"5.0",",,T","9.0",",,T","2.0",",,T",,,"815.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-27","0.0",",,T",,,"6.0",",,T","9.0",",,T","4.0",",,T",,,"817.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","2002-04-28","0.0",",,T",,,"7.0",",,T","10.0",",,T","4.0",",,T",,,"817.9",",,T"
